id,source_paper,question_text,options,subject,chapter,difficulty,type
JEE_Main_2002_113,JEE_Main_2002.pdf,"With increase of temperature, which of these changes?","['(a) molality', '(b) weight fraction of solute', '(c) fraction of solute present in water', '(d) mole fraction']",,,,
JEE_Main_2002_114,JEE_Main_2002.pdf,In mixture A and B component show -ve deviation as,"['(a) A- A interaction is stronger than A- B interaction', '(b) A- B interaction is weaker than A- A and B-B interaction', '(c) A- B interaction is weaker than A- A and B-B interaction', '(d) A-B interaction is stronger than A- A and B - B interaction']",,,,
JEE_Main_2002_115,JEE_Main_2002.pdf,Conductivity (unit Siemen’s S) is directly proportional to area of the vessel and the concentration of the solution in it and is inversely proportional to the length of the vessel then the unit of the constant of proportionality is,"['(a) Sm mol⁻¹', '(b) Sm² mol⁻¹', '(c) S⁻¹ m² mol', '(d) S² m² mol²']",,,,
JEE_Main_2002_116,JEE_Main_2002.pdf,EMF of a cell in terms of reduction potential of its left and right electrodes is,"['(a) E = Eright — Eleft', '(b) E = Eright + Eleft', '(c) E = Eleft — Eright', '(d) E = — (Eright + Eleft )']",,,,
JEE_Main_2002_117,JEE_Main_2002.pdf,"If E denotes reduction potential, then which is true ?","['(a) Ecell = Eright — Eleft', '(b) Ecell = Eleft + Eright', '(c) Ecell = Eleft — Eright', '(d) Ecell = — (Eleft + Eright )']",,,,
JEE_Main_2002_118,JEE_Main_2002.pdf,What will be the emf for the given cell Pt |H₂ (P₁)|H⁺(aq)||H₂ (P₂)| Pt,"['(a) (RT/F)log (P₁/P₂)', '(b) (RT/F)log (P₂/P₁)', '(c) (RT/F)log (P₁P₂)', '(d) none of these']",,,,
JEE_Main_2002_119,JEE_Main_2002.pdf,Which of the following reaction is possible at anode?,['(a) 2Cr³'],,,,
JEE_Main_2003_1,JEE_Main_2003.pdf,The length of a simple pendulum executing simple harmonic motion is increased by 21%. The percentage increase in the time period of the pendulum of increased length is,"['(a) 11%', '(b) 21%', '(c) 42%', '(d) 10%']",,,,
JEE_Main_2003_2,JEE_Main_2003.pdf,"Dimension of $\rho \omega^2 r^3$ where symbols have their usual meaning, are","['(a) $[L^{-1}T]$', '(b) $[L^{-1}T^2]$', '(c) $[L^2T^{-2}]$', '(d) $[LT^{-2}]$']",,,,
JEE_Main_2003_3,JEE_Main_2003.pdf,The physical quantities not having same dimensions are,"['(a) torque and work', ""(b) momentum and Planck's constant"", ""(c) stress and Young's modulus"", '(d) speed and $(10^6 cm)^2$']",,,,
JEE_Main_2003_4,JEE_Main_2003.pdf,"A car, moving with a speed of 50 km/hr, can be stopped by brakes after at least 6 m. If the same car is moving at a speed of 100 km/hr, the minimum stopping distance is","['(a) 12m', '(b) 18m', '(c) 24m', '(d) 6m']",,,,
JEE_Main_2003_5,JEE_Main_2003.pdf,The co-ordinates of a moving particle at any time 't' are given by x = at$^2$ and y = bt$^3$. The speed of the particle at time 't' is given by,"['(a) $3t\\sqrt{a^2 + b^2}$', '(b) $3t^2\\sqrt{a^2 + b^2}$', '(c) $\\sqrt{a^2 + b^2}$', '(d) $\\sqrt{a^2 + b^2}$']",,,,
JEE_Main_2003_6,JEE_Main_2003.pdf,"A body travels a distance s in t seconds. It starts from rest and ends at rest. In the first part of the journey, it moves with constant acceleration f and in the second part with constant retardation r. The value of t is given by","['(a) $\\sqrt{2s(\\frac{1}{f} + \\frac{1}{r})}$', '(b) $2s(\\frac{1}{f} + \\frac{1}{r})$', '(c) $\\frac{s}{2}(\\frac{1}{f} + \\frac{1}{r})$', '(d) $\\sqrt{2s(f + r)}$']",,,,
JEE_Main_2003_7,JEE_Main_2003.pdf,"Two particles start simultaneously from the same point and move along two straight lines, one with uniform velocity u and the other from rest with uniform acceleration f. Let $\alpha$ be the angle between their directions of motion. The relative velocity of the second particle w.r.t. the first is least after a time.","['(a) $\\frac{u\\cos\\alpha}{f}$', '(b) $\\frac{u\\sin\\alpha}{f}$', '(c) $\\frac{u}{f\\cos\\alpha}$', '(d) $\\frac{u\\sin\\alpha}{f}$']",,,,
JEE_Main_2003_8,JEE_Main_2003.pdf,"A boy playing on the roof of a 10 m high building throws a ball with a speed of 10 m/s at an angle of 30° with the horizontal. How far from the throwing point will the ball be at the height of 10 m from the ground? g = 10 m/s$^2$, $\sin 30^\circ = \frac{1}{2}$, $\cos 30^\circ = \frac{\sqrt{3}}{2}$","['(a) 5.20 m', '(b) 4.33 m', '(c) 2.60 m', '(d) 8.66 m']",,,,
JEE_Main_2003_9,JEE_Main_2003.pdf,"Two stones are projected from the top of a cliff h metres high, with the same speed u, so as to hit the ground at the same spot. If one of the stones is projected at an angle $\theta$ to the horizontal then the $\theta$ equals","['(a) $\\frac{u}{2\\sqrt{gh}}$', '(b) $\\frac{u}{\\sqrt{2gh}}$', '(c) $2\\alpha\\sqrt{gh}$', '(d) $2h/u$']",,,,
JEE_Main_2003_10,JEE_Main_2003.pdf,"A spring balance is attached to the ceiling of a lift. A man hangs his bag on the spring and the spring reads 49 N, when the lift is stationary. If the lift moves downward with an acceleration of 5 m/s$^2$, the reading of the spring balance will be","['(a) 24N', '(b) 74N', '(c) 15 N', '(d) 49 N']",,,,
JEE_Main_2003_11,JEE_Main_2003.pdf,"Three forces start acting simultaneously on a particle moving with velocity, v. These forces are represented in magnitude and direction by the three sides of a triangle ABC. The particle will now move with velocity","['(a) less than v', '(b) greater than v', '(c) |v| in the direction of the largest force BC', '(d) v, remaining unchanged']",,,,
JEE_Main_2003_12,JEE_Main_2003.pdf,A horizontal force of 10 N is necessary to just hold a block stationary against a wall. The co-efficient of friction between the block and the wall is 0.2. The weight of the block is,"['(a) 20N', '(b) 50N', '(c) 100 N', '(d) 2N']",,,,
JEE_Main_2003_13,JEE_Main_2003.pdf,A marble block of mass 2 kg lying on ice when given a velocity of 6 m/s is stopped by friction in 10 s. Then the coefficient of friction is,"['(a) 0.02', '(b) 0.03', '(c) 0.04', '(d) None of these']",,,,
JEE_Main_2003_14,JEE_Main_2003.pdf,"A block of mass M is pulled along a horizontal frictionless surface by a rope of mass m. If a force P is applied at the free end of the rope, the force exerted by the rope on the block is","['(a) $\\frac{Mm}{M+m}P$', '(b) $\\frac{M}{M+m}P$', '(c) P', '(d) $\\frac{m}{M+m}P$']",,,,
JEE_Main_2003_15,JEE_Main_2003.pdf,A light spring balance hangs from the hook of the other light spring balance and a block of mass M kg hangs from the former one. Then the true statement about the scale reading is,"['(a) Both the scales read Mkg each', '(b) The scale of the lower one reads Mkg and of the upper one zero', '(c) The reading of the two scales can be anything but the sum of the reading will be Mkg', '(d) Both the scales read M/2 kg each']",,,,
JEE_Main_2003_16,JEE_Main_2003.pdf,A rocket with a lift-off mass 3.5 x 10$^4$ kg is blasted upwards with an initial acceleration of 10 m/s$^2$. Then the initial thrust of the blast is,"['(a) 3.5 x 10$^5$N', '(b) 7.0 x 10$^5$ N', '(c) 14.0 x 10$^5$ N', '(d) 1.75 x 10$^5$N']",,,,
JEE_Main_2003_17,JEE_Main_2003.pdf,Consider the following two statements: (A) Linear momentum of a system of particles is zero (B) Kinetic energy of a system of particles is zero Then,"['(a) A does not imply B and B does not imply A', '(b) A implies B but B does not imply A', '(c) A does not imply B but B implies A', '(d) A implies B and B implies A']",,,,
JEE_Main_2003_18,JEE_Main_2003.pdf,A spring of spring constant 5 x 10$^3$ N/m is stretched initially by 5 cm from the unstretched position. Then the work required to stretch it further by another 5 cm is,"['(a) 12.50N-m', '(b) 18.75 N-m', '(c) 25.00 N-m', '(d) 6.25N-m']",,,,
JEE_Main_2003_19,JEE_Main_2003.pdf,A body is moved along a straight line by a machine delivering a constant power. The distance moved by the body in time 't' is proportional to,"['(a) t$^{3/4}$', '(b) t$^{3/2}$', '(c) t$^2$', '(d) t']",,,,
JEE_Main_2003_20,JEE_Main_2003.pdf,"A circular disc X of radius R is made from an iron plate of thickness t, and another disc Y of radius 4R is made from an iron plate of thickness t. Then the relation between the moment of inertia I$_x$ and I$_y$ is","['(a) I$_y$ = 32I$_x$', '(b) I$_y$ = 16I$_x$', '(c) I$_y$ = I$_x$', '(d) I$_y$ = 64I$_x$']",,,,
JEE_Main_2003_21,JEE_Main_2003.pdf,"A particle performing uniform circular motion has angular frequency is doubled & its kinetic energy halved, then the new angular momentum is","['(a) $\\frac{L}{4}$', '(b) $\\frac{L}{2}$', '(c) $\\frac{L}{4}$', '(d) $L$']",,,,
JEE_Main_2003_22,JEE_Main_2003.pdf,Let $\vec{F}$ be the force acting on a particle having position vector $\vec{r}$ and $\vec{T}$ be the torque of this force about the origin. Then,"['(a) $\\vec{r}.\\vec{T} = 0$ and $\\vec{F}.\\vec{T} \\ne 0$', '(b) $\\vec{r}.\\vec{T} \\ne 0$ and $\\vec{F}.\\vec{T} = 0$', '(c) $\\vec{r}.\\vec{T} \\ne 0$ and $\\vec{F}.\\vec{T} \\ne 0$', '(d) $\\vec{r}.\\vec{T} = 0$ and $\\vec{F}.\\vec{T} = 0$']",,,,
JEE_Main_2003_23,JEE_Main_2003.pdf,"The time period of a satellite of earth is 5 hours. If the separation between the earth and the satellite is increased to 4 times the previous value, the new time period will become","['(a) 10 hours', '(b) 80 hours', '(c) 40 hours', '(d) 20 hours']",,,,
JEE_Main_2003_24,JEE_Main_2003.pdf,"Two spherical bodies of mass M and 5M & radii R & 2R respectively are released in free space with initial separation between their centres equal to 12R. If they attract each other due to gravitational force only, then the distance covered by the smaller body just before collision is","['(a) 2.6R', '(b) 4.5R', '(c) 7.5R', '(d) 1.5R']",,,,
JEE_Main_2003_25,JEE_Main_2003.pdf,"The escape velocity for a body projected vertically upwards from the surface of earth is 11 km/s. If the body is projected at an angle of 45° with the vertical, the escape velocity will be","['(a) $11\\sqrt{2}$ km/s', '(b) 22 km/s', '(c) 11 km/s', '(d) 7 km/s']",,,,
JEE_Main_2003_26,JEE_Main_2003.pdf,A wire suspended vertically from one of its ends is stretched by attaching a weight of 200 N to the lower end. The weight stretches the wire by 1 mm. Then the elastic energy stored in the wire is,"['(a) 0.2 J', '(b) 10 J', '(c) 20 J', '(d) 0.1 J']",,,,
JEE_Main_2003_27,JEE_Main_2003.pdf,The earth radiates in the infra-red region of the spectrum. The spectrum is correctly given by,"['(a) Rayleigh Jeans law', ""(b) Planck's law of radiation"", ""(c) Stefan's law of radiation"", ""(d) Wien's law""]",,,,
JEE_Main_2003_28,JEE_Main_2003.pdf,"According to Newton's law of cooling, the rate of cooling of a body is proportional to ($\Delta \theta$ )$^n$, where $\Delta \theta$ is the difference of the temperature of the body and the surroundings, and n is equal to","['(a) two', '(b) three', '(c) four', '(d) one']",,,,
JEE_Main_2003_29,JEE_Main_2003.pdf,"""Heat cannot by itself flow from a body at lower temperature to a body at higher temperature"" is a statement or consequence of","['(a) second law of thermodynamics', '(b) conservation of momentum', '(c) conservation of momentum', '(d) first law of thermodynamics']",,,,
JEE_Main_2003_30,JEE_Main_2003.pdf,Which of the following parameters does not characterize the thermodynamic state of matter?,"['(a) temperature', '(b) Pressure', '(c) Work', '(d) Volume']",,,,
JEE_Main_2003_31,JEE_Main_2003.pdf,"A Carnot engine takes 3 x 10$^5$cal. of heat from a reservoir at 627°C, and gives it to a sink at 27°C. The work done by the engine is","['(a) 4.2 x 10$^6$ J', '(b) 8.4 x 10$^6$J', '(c) 16.8 x 10$^6$ J', '(d) Zero']",,,,
JEE_Main_2003_32,JEE_Main_2003.pdf,"During an adiabatic process, the pressure of a gas is found to be proportional to the cube of its absolute temperature. The ratio C$_p$/C$_v$ for the gas is","['(a) $\\frac{4}{3}$', '(b) 2', '(c) $\\frac{5}{3}$', '(d) $\\frac{5}{3}$']",,,,
JEE_Main_2003_33,JEE_Main_2003.pdf,"In the nuclear fusion reaction $^2_1H + ^3_1H \rightarrow ^4_2He + n$ given that the repulsive potential energy between the two nuclei is $\approx$ 7.7 x 10$^{-14}$ J, the temperature at which the gases must be heated to initiate the reaction is nearly [Boltzmann's Constant k = 1.38 x 10$^{-16}$ J/K ]","['(a) 10$^7$K', '(b) 10$^6$ K', '(c) 10$^8$ K', '(d) 10$^9$K']",,,,
JEE_Main_2003_34,JEE_Main_2003.pdf,"A mass M is suspended from a spring of negligible mass. The spring is pulled a little and then released so that the mass executes SHM of time period T. If the mass is increased by m, the time period becomes $\sqrt{5/4}T$. Then the ratio of $\frac{M}{m}$ is","['(a) $\\frac{1}{4}$', '(b) $\\frac{4}{1}$', '(c) $\\frac{4}{3}$', '(d) 3']",,,,
JEE_Main_2003_35,JEE_Main_2003.pdf,"Two particles A and B of equal masses are suspended from two massless springs of spring constant k$_1$ and k$_2$, respectively. If the maximum velocities, during oscillation, are equal, the ratio of amplitude of A and B is","['(a) $\\sqrt{\\frac{k_2}{k_1}}$', '(b) $\\frac{k_2}{k_1}$', '(c) $\\sqrt{\\frac{k_1}{k_2}}$', '(d) $\\frac{k_1}{k_2}$']",,,,
JEE_Main_2003_36,JEE_Main_2003.pdf,The displacement of a particle varies according to the relation x = 4(cos πt + sin πt). The amplitude of the particle is,"['(a) 4', '(b) 4', '(c) $4\\sqrt{2}$', '(d) 8']",,,,
JEE_Main_2003_37,JEE_Main_2003.pdf,"A body executes simple harmonic motion. The potential energy (P.E), the kinetic energy (K.E) and total energy (T.E) are measured as a function of displacement x. Which of the following statements is true?","['(a) K.E. is maximum when x = 0', '(b) T.E is zero when x = 0', '(c) K.E is maximum when x is maximum', '(d) P.E. is maximum when x = 0']",,,,
JEE_Main_2003_38,JEE_Main_2003.pdf,"The displacement y of a wave travelling in the x-direction is given by y = 10$^{-4}$ sin (600t — 2x + $\frac{\pi}{4}$) metres where x is expressed in metres and t in seconds. The speed of the wave-motion, in ms$^{-1}$, is","['(a) 300', '(b) 600', '(c) 1200', '(d) 200']",,,,
JEE_Main_2003_39,JEE_Main_2003.pdf,A tuning fork of known frequency 256 Hz makes 5 beats per second with the vibrating string of a piano. The beat frequency decreases to 2 beats per second when the tension in the piano string is slightly increased. The frequency of the piano string before increasing the tension was,"['(a) 256 + 2 Hz', '(b) 256 — 2 Hz', '(c) 256 — 5 Hz', '(d) 256 + 5 Hz']",,,,
JEE_Main_2003_40,JEE_Main_2003.pdf,"If the electric flux entering and leaving an enclosed surface respectively is $\phi_1$ and $\phi_2$, the electric charge inside the surface will be","['(a) ($\\phi_2$ — $\\phi_1$)$\\epsilon_0$', '(b) ($\\phi_1$ + $\\phi_2$)/$\\epsilon_0$', '(c) ($\\phi_2$ — $\\phi_1$)/$\\epsilon_0$', '(d) ($\\phi_1$ + $\\phi_2$)$\\epsilon_0$']",,,,
JEE_Main_2003_41,JEE_Main_2003.pdf,A thin spherical conducting shell of radius R has a charge q. Another charge Q is placed at the centre of the shell. The electrostatic potential at a point P a distance r from the centre of the shell is,"['(a) $\\frac{1}{4\\pi\\epsilon_0}\\frac{q}{r}$', '(b) $\\frac{1}{4\\pi\\epsilon_0}(\\frac{q}{r} + \\frac{Q}{R})$', '(c) $\\frac{1}{4\\pi\\epsilon_0}(\\frac{q}{R} + \\frac{Q}{r})$', '(d) $\\frac{1}{4\\pi\\epsilon_0}\\frac{(q + Q)}{r}$']",,,,
JEE_Main_2003_42,JEE_Main_2003.pdf,"Three charges —q$_1$, +q$_2$ and —q$_3$ are placed as shown in the figure. The x-component of the force on —q is proportional to","['(a) q$_3$ — q$_1 \\cos\\theta$', '(b) q$_3$ + q$_1 \\sin\\theta$', '(c) q$_3$ + q$_1 \\cos\\theta$', '(d) q$_3$ — q$_1 \\sin\\theta$']",,,,
JEE_Main_2003_43,JEE_Main_2003.pdf,A sheet of aluminium foil of negligible thickness is introduced between the plates of a capacitor. The capacitance of the capacitor,"['(a) decreases', '(b) remains unchanged', '(c) becomes infinite', '(d) increases']",,,,
JEE_Main_2003_44,JEE_Main_2003.pdf,The work done in placing a charge of 8 x 10$^{-18}$ coulomb on a condenser of capacity 100 micro-farad is,"['(a) 16 x 10$^{-12}$ joule', '(b) 3.1 x 10$^{-8}$ joule', '(c) 4 x 10$^{-11}$ joule', '(d) 32 x 10$^{-12}$ joule']",,,,
JEE_Main_2003_45,JEE_Main_2003.pdf,"The length of a wire of a potentiometer is 100 cm, and the e.m.f. of its standard cell is E volt. It is employed to measure the e.m.f of a battery whose internal resistance is 0.5Ω. If the balance point is obtained at l = 30 cm from the positive end, the e.m.f. of the battery is","['(a) $\\frac{30E}{100.5}$', '(b) $\\frac{30E}{100 - 0.5}$', '(c) $\\frac{30E}{100}$', '(d) $\\frac{30E}{100}$']",,,,
JEE_Main_2003_46,JEE_Main_2003.pdf,A strip of copper and another of germanium are cooled from room temperature to 80 K. The resistance of,"['(a) each of these decreases', '(b) copper strip increases and that of germanium decreases', '(c) copper strip decreases and that of germanium increases', '(d) each of these increases']",,,,
JEE_Main_2003_47,JEE_Main_2003.pdf,"The thermo e.m.f. of a thermo-couple is 25 μV/°C at room temperature. A galvanometer of 40 ohm resistance, capable of detecting current as low as 10$^{-5}$ A, is connected with the thermo couple. The smallest temperature difference that can be detected by this system is","['(a) 16°C', '(b) 12°C', '(c) 8°C', '(d) 20°C']",,,,
